12-18 00:00:13 com_github_bouni_kicad-jlcpcb-tools.store 210:Part R46 does not exist in the database and will be created from the board.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q8 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q7 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q6 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q5 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q4 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q3 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q2 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:13 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part J2 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part J1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D22 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D21 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D20 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D19 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D18 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
